id,list_of_equipment_id,equipment_value,created_at,updated_at
2934,1,4.76,2021-07-19 07:26:05,2021-07-19 07:26:05
2935,1,7.02,2021-07-19 07:27:44,2021-07-19 07:27:44
2936,1,0.72,2021-07-19 07:34:31,2021-07-19 07:34:31
2937,1,0.72,2021-07-19 07:46:32,2021-07-19 07:46:32
2938,1,13.68,2021-07-19 07:52:25,2021-07-19 07:52:25
2939,1,5.09,2021-07-19 08:12:05,2021-07-19 08:12:05
2940,1,12.53,2021-07-19 08:49:44,2021-07-19 08:49:44
2941,1,13.83,2021-07-19 09:28:43,2021-07-19 09:28:43
2942,1,7.81,2021-07-19 09:30:22,2021-07-19 09:30:22
2943,1,6.35,2021-07-19 09:35:24,2021-07-19 09:35:24
2944,1,4.22,2021-07-19 09:36:48,2021-07-19 09:36:48
2945,1,3.42,2021-07-19 11:05:08,2021-07-19 11:05:08
2946,1,0.64,2021-07-19 11:16:02,2021-07-19 11:16:02
2947,1,4.75,2021-07-19 11:16:26,2021-07-19 11:16:26
2948,1,4.38,2021-07-19 11:34:19,2021-07-19 11:34:19
2949,1,11.72,2021-07-19 11:40:02,2021-07-19 11:40:02
2950,1,0.81,2021-07-19 12:00:57,2021-07-19 12:00:57
2951,1,5.64,2021-07-19 12:27:38,2021-07-19 12:27:38
2952,1,9.99,2021-07-19 12:42:54,2021-07-19 12:42:54
2953,1,12.73,2021-07-19 12:51:53,2021-07-19 12:51:53
2954,1,5.20,2021-07-19 12:52:29,2021-07-19 12:52:29
2955,1,13.21,2021-07-19 13:04:08,2021-07-19 13:04:08
2956,1,10.12,2021-07-19 13:25:24,2021-07-19 13:25:24
2957,1,2.25,2021-07-19 13:29:09,2021-07-19 13:29:09
2958,1,6.15,2021-07-19 13:48:55,2021-07-19 13:48:55
2959,1,5.95,2021-07-19 14:06:48,2021-07-19 14:06:48
2960,1,8.94,2021-07-19 14:22:37,2021-07-19 14:22:37
2961,1,1.03,2021-07-19 14:48:13,2021-07-19 14:48:13
2962,1,6.01,2021-07-19 14:58:00,2021-07-19 14:58:00
2963,1,11.78,2021-07-19 15:00:57,2021-07-19 15:00:57
2964,1,12.62,2021-07-19 15:05:19,2021-07-19 15:05:19
2965,1,4.94,2021-07-19 15:13:58,2021-07-19 15:13:58
2966,1,5.06,2021-07-19 15:40:39,2021-07-19 15:40:39
2967,1,5.91,2021-07-19 15:48:04,2021-07-19 15:48:04
2968,1,6.02,2021-07-19 16:10:32,2021-07-19 16:10:32
2969,1,9.10,2021-07-19 16:14:43,2021-07-19 16:14:43
2970,1,6.39,2021-07-19 16:29:51,2021-07-19 16:29:51
2971,1,8.09,2021-07-19 16:45:58,2021-07-19 16:45:58
2972,1,6.19,2021-07-19 17:02:22,2021-07-19 17:02:22
2973,1,9.44,2021-07-19 17:05:47,2021-07-19 17:05:47
2974,1,6.37,2021-07-19 17:28:09,2021-07-19 17:28:09
2975,1,8.69,2021-07-19 17:28:12,2021-07-19 17:28:12
2976,1,10.42,2021-07-19 17:33:27,2021-07-19 17:33:27
2977,1,11.29,2021-07-19 18:33:14,2021-07-19 18:33:14
2978,1,3.85,2021-07-19 18:40:31,2021-07-19 18:40:31
2979,1,4.89,2021-07-19 18:42:04,2021-07-19 18:42:04
2980,1,11.51,2021-07-19 18:43:38,2021-07-19 18:43:38
2981,1,5.82,2021-07-19 18:54:32,2021-07-19 18:54:32
2982,1,6.72,2021-07-19 18:58:08,2021-07-19 18:58:08
2983,1,0.16,2021-07-19 19:21:40,2021-07-19 19:21:40
2984,1,5.45,2021-07-19 19:39:31,2021-07-19 19:39:31
2985,1,10.45,2021-07-19 20:22:03,2021-07-19 20:22:03
2986,1,5.90,2021-07-19 20:31:30,2021-07-19 20:31:30
2987,1,3.74,2021-07-19 20:50:56,2021-07-19 20:50:56
2988,1,5.77,2021-07-19 20:54:33,2021-07-19 20:54:33
2989,1,5.22,2021-07-19 21:13:04,2021-07-19 21:13:04
2990,1,5.06,2021-07-19 21:18:45,2021-07-19 21:18:45
2991,1,1.73,2021-07-19 21:30:16,2021-07-19 21:30:16
2992,1,5.59,2021-07-19 21:58:03,2021-07-19 21:58:03
2993,1,6.14,2021-07-19 22:10:39,2021-07-19 22:10:39
2994,1,2.89,2021-07-19 22:12:35,2021-07-19 22:12:35
2995,1,8.16,2021-07-19 22:24:58,2021-07-19 22:24:58
2996,1,10.41,2021-07-19 22:56:15,2021-07-19 22:56:15
2997,1,5.78,2021-07-19 23:16:13,2021-07-19 23:16:13
2998,1,5.98,2021-07-19 23:21:23,2021-07-19 23:21:23
2999,1,0.00,2021-07-19 23:40:00,2021-07-19 23:40:00
3000,1,6.13,2021-07-19 23:52:56,2021-07-19 23:52:56
